ArrayOrder:	1,	 DatasetArray:	D1A11, 	5oclock shadow: yes (43%), age: 27 (60%), arched eyebrows: no (50%), attractive: no (19%), bags under eyes: no (10%), bald: no (99%), bangs: no (79%), beard: yes (3%), big lips: no (41%), big nose: no (14%), black hair: yes (59%), blond hair: no, blurry: no (79%), brown hair: no (62%), bushy eyebrows: yes (91%), chubby: no (54%), double chin: no (81%), expression: neutral (75%), gender: male (99%), glasses: no, goatee: no (43%), gray hair: no, heavy makeup: no (96%), high cheekbones: no (67%), mouth open: no, mustache: no (37%), narrow eyes: no (78%), oval face: yes (50%), pale skin: no (79%), pitch: -10.01, pointy nose: no (65%), race: white (98%), receding hairline: no (74%), rosy cheeks: no (98%), sideburns: no (55%), straight hair: yes (19%), wavy hair: no (79%), wearing earrings: no (74%), wearing hat: no (35%), wearing lipstick: no, wearing necklace: no, wearing necktie: no (3%), yaw: 1.06, young: yes (86%), chin size: extra large, color eyes: 563c2f (57%), color hair: 0e0502 (87%), color skin: 9b6140, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: far, eyes position: average, eyes shape: round, glasses rim: no, hair beard: none, hair color type: black (87%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: extra rect, head width: extra narrow, mouth corners: average, mouth height: thin, mouth width: small, nose shape: extra straight, nose width: extra narrow, teeth visible: no,
ArrayOrder:	4,	 DatasetArray:	D5A27, 	5oclock shadow: no (33%), age: 19 (60%), arched eyebrows: no (13%), attractive: no, bags under eyes: yes (18%), bald: yes (11%), bangs: no (94%), beard: no (6%), big lips: yes, big nose: yes (80%), black hair: yes (93%), blond hair: no, blurry: no (76%), brown hair: no, bushy eyebrows: yes (73%), chubby: yes (49%), double chin: yes (1%), expression: neutral, gender: male (64%), glasses: no, goatee: no (19%), gray hair: no (77%), heavy makeup: no (92%), high cheekbones: no (22%), mouth open: no (58%), mustache: yes (1%), narrow eyes: no (90%), oval face: yes (22%), pale skin: no, pitch: -9.88, pointy nose: no, race: black, receding hairline: yes (61%), rosy cheeks: no (98%), sideburns: no (59%), straight hair: no (48%), wavy hair: no, wearing earrings: no (7%), wearing hat: no (16%), wearing lipstick: no (90%), wearing necklace: no (44%), wearing necktie: no (19%), yaw: -0.67, young: yes (39%), chin size: extra large, color background: 4e6c6c (0%), color beard: 332820 (99%), color clothes middle: 31231b (10%), color eyes: 312620 (84%), color hair: 5a503e (41%), color skin: 8f583a, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: thick, hair color type: blond (41%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: narrow, mouth corners: average, mouth height: extra thick, mouth width: extra small, nose shape: extra straight, nose width: extra narrow, teeth visible: no,
ArrayOrder:	5,	 DatasetArray:	D5A27, 	5oclock shadow: yes (13%), age: 19 (60%), arched eyebrows: no (19%), attractive: no, bags under eyes: yes (2%), bald: yes (13%), bangs: no, beard: yes (58%), big lips: yes (94%), big nose: yes (85%), black hair: yes, blond hair: no, blurry: no (70%), brown hair: no, bushy eyebrows: yes (51%), chubby: yes (70%), double chin: yes (15%), expression: neutral (89%), gender: male (90%), glasses: no, goatee: yes (44%), gray hair: no (87%), heavy makeup: no (90%), high cheekbones: no (7%), mouth open: no (77%), mustache: yes (53%), narrow eyes: no, oval face: yes (51%), pale skin: no, pitch: -9.98, pointy nose: no, race: black, receding hairline: yes (60%), rosy cheeks: no (80%), sideburns: yes (9%), straight hair: no (44%), wavy hair: no (93%), wearing earrings: no (11%), wearing hat: no (42%), wearing lipstick: no (90%), wearing necklace: no (44%), wearing necktie: no (9%), yaw: 0.65, young: yes (19%), chin size: large, color beard: 5d3f25 (80%), color eyes: 311b05 (45%), color hair: 252015, color skin: a76234, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: thick, hair color type: brown, hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: average, mouth width: small, nose shape: extra straight, nose width: average, teeth visible: no,
ArrayOrder:	GT,	 DatasetArray:	D5A27, 	5oclock shadow: yes (26%), age: 33 (60%), arched eyebrows: no (56%), attractive: no (89%), bags under eyes: yes (17%), bald: yes (54%), bangs: no, beard: yes (89%), big lips: yes (48%), big nose: yes (86%), black hair: yes (44%), blond hair: no, blurry: no (68%), brown hair: no, bushy eyebrows: yes (15%), chubby: yes (55%), double chin: yes (8%), expression: neutral, gender: male, glasses: no, goatee: yes (76%), gray hair: no (45%), heavy makeup: no, high cheekbones: no (39%), mouth open: no, mustache: yes (68%), narrow eyes: no, oval face: yes (55%), pale skin: no (88%), pitch: -9.57, pointy nose: no (93%), race: black (81%), receding hairline: yes (85%), rosy cheeks: no (95%), sideburns: yes (43%), straight hair: no (71%), wavy hair: no (93%), wearing earrings: no (50%), wearing hat: no (47%), wearing lipstick: no, wearing necklace: no (76%), wearing necktie: yes (5%), yaw: 4.38, young: no (9%), chin size: extra small, color background: 3e5757 (0%), color beard: 3d291b (88%), color eyes: 422c10 (44%), color hair: 48321c (59%), color skin: 7d4523, eyebrows corners: average, eyebrows position: low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: thick, hair color type: blond (59%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: extra heart, head width: narrow, mouth corners: raised, mouth height: thick, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,
ArrayOrder:	IT,	 DatasetArray:	D5A27, 	5oclock shadow: no (2%), age: 39 (60%), arched eyebrows: no (39%), attractive: no (93%), bags under eyes: no (14%), bald: yes (44%), bangs: no (87%), beard: yes (84%), big lips: yes, big nose: yes (85%), black hair: yes (60%), blond hair: no, blurry: no (49%), brown hair: no, bushy eyebrows: yes (51%), chubby: yes (74%), double chin: yes (24%), expression: neutral (43%), gender: male, glasses: no, goatee: yes (84%), gray hair: no (74%), heavy makeup: no (87%), high cheekbones: yes (11%), mouth open: no (13%), mustache: yes (86%), narrow eyes: no (48%), oval face: yes (42%), pale skin: no (86%), pitch: -9.46, pointy nose: no, race: black (89%), receding hairline: yes (39%), rosy cheeks: no, sideburns: yes (47%), straight hair: no (75%), wavy hair: no, wearing earrings: no (26%), wearing hat: yes (24%), wearing lipstick: no (99%), wearing necklace: no (60%), wearing necktie: no (13%), yaw: -1.49, young: yes (21%), chin size: extra small, color background: f7feff (4%), color clothes middle: 231a12 (19%), color eyes: 261f18 (94%), color hair: 26221b (91%), color skin: 62422b, eyebrows corners: average, eyebrows position: average, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (91%), hair forehead: no, hair length: very short, hair mustache: none, hair sides: very thin, hair top: short, head shape: rect, head width: narrow, mouth corners: extra low, mouth height: extra thick, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,
ArrayOrder:	1,	 DatasetArray:	D5A28, 	5oclock shadow: yes (51%), age: 31 (60%), arched eyebrows: no (10%), attractive: no (97%), bags under eyes: no (60%), bald: yes (9%), bangs: no, beard: yes (82%), big lips: yes (40%), big nose: yes (35%), black hair: yes (75%), blond hair: no, blurry: no (68%), brown hair: no, bushy eyebrows: yes (95%), chubby: yes (28%), double chin: no (24%), expression: neutral, gender: male, glasses: no, goatee: yes (68%), gray hair: no (95%), heavy makeup: no (93%), high cheekbones: no (77%), mouth open: no (61%), mustache: yes (63%), narrow eyes: no (95%), oval face: yes (41%), pale skin: no, pitch: -9.95, pointy nose: no (81%), race: mideast (92%), receding hairline: yes (45%), rosy cheeks: no (91%), sideburns: yes (36%), straight hair: no (56%), wavy hair: no, wearing earrings: no (13%), wearing hat: yes (5%), wearing lipstick: no, wearing necklace: no (69%), wearing necktie: no (16%), yaw: -1.96, young: yes (37%), chin size: extra large, color clothes middle: a05b2d (6%), color eyes: 44270b (59%), color hair: 332814 (51%), color skin: de7a37, eyebrows corners: extra low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: average, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (51%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: thick, mouth width: extra small, nose shape: extra straight, nose width: extra narrow, teeth visible: no,
ArrayOrder:	2,	 DatasetArray:	D5A28, 	5oclock shadow: yes (44%), age: 28 (60%), arched eyebrows: no (27%), attractive: no (85%), bags under eyes: yes (1%), bald: yes (8%), bangs: no, beard: yes (71%), big lips: yes (60%), big nose: yes (57%), black hair: yes (56%), blond hair: no, blurry: no, brown hair: no, bushy eyebrows: yes, chubby: yes (29%), double chin: no (22%), expression: neutral, gender: male, glasses: no, goatee: yes (57%), gray hair: no (83%), heavy makeup: no (96%), high cheekbones: no (62%), mouth open: no (78%), mustache: yes (56%), narrow eyes: no, oval face: yes (45%), pale skin: no, pitch: -9.95, pointy nose: no (88%), race: hispanic (96%), receding hairline: yes (22%), rosy cheeks: no (95%), sideburns: yes (27%), straight hair: no (32%), wavy hair: no, wearing earrings: no (40%), wearing hat: no (4%), wearing lipstick: no, wearing necklace: no (77%), wearing necktie: yes (8%), yaw: -5.23, young: yes (41%), chin size: average, color background: 546c70 (0%), color beard: 9d592c (56%), color eyes: 542d0f (29%), color hair: 715a33 (75%), color skin: ed914d, eyebrows corners: average, eyebrows position: average, eyebrows size: thin, eyes corners: average, eyes distance: far, eyes position: extra low, eyes shape: round, glasses rim: no, hair beard: thick, hair color type: blond (75%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: average, head width: extra wide, mouth corners: low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: average, teeth visible: no,
ArrayOrder:	3,	 DatasetArray:	D5A28, 	5oclock shadow: yes (32%), age: 38 (60%), arched eyebrows: no (31%), attractive: no (95%), bags under eyes: no (46%), bald: no (32%), bangs: no, beard: yes (24%), big lips: yes (18%), big nose: yes (15%), black hair: yes (86%), blond hair: no, blurry: no (69%), brown hair: no, bushy eyebrows: yes (94%), chubby: yes (3%), double chin: no (44%), expression: neutral, gender: male (89%), glasses: no, goatee: no (6%), gray hair: no, heavy makeup: no (92%), high cheekbones: no (61%), mouth open: no (79%), mustache: yes (5%), narrow eyes: no, oval face: yes (45%), pale skin: no, pitch: -9.68, pointy nose: no (72%), race: white (85%), receding hairline: yes (5%), rosy cheeks: no (79%), sideburns: no (32%), straight hair: no (13%), wavy hair: no, wearing earrings: no (27%), wearing hat: no (0%), wearing lipstick: no, wearing necklace: no (66%), wearing necktie: no (26%), yaw: -1.76, young: yes (53%), chin size: extra small, color background: 37494c (0%), color clothes middle: 5a381b (1%), color eyes: 4d3013 (61%), color hair: 3d3a2a (78%), color skin: e38747, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: average, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (78%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: wide, mouth corners: extra low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: average, teeth visible: no,
ArrayOrder:	4,	 DatasetArray:	D5A28, 	5oclock shadow: yes (62%), age: 27 (60%), arched eyebrows: no (21%), attractive: no (62%), bags under eyes: yes (21%), bald: no (23%), bangs: no, beard: yes (94%), big lips: yes (5%), big nose: yes (22%), black hair: yes (21%), blond hair: no, blurry: no (53%), brown hair: no (75%), bushy eyebrows: yes, chubby: no (17%), double chin: no (58%), expression: neutral, gender: male (83%), glasses: no, goatee: yes (79%), gray hair: no (91%), heavy makeup: no (91%), high cheekbones: no (77%), mouth open: no (98%), mustache: yes (66%), narrow eyes: yes (26%), oval face: no (24%), pale skin: no (84%), pitch: -10.37, pointy nose: no (53%), race: white, receding hairline: no (12%), rosy cheeks: no, sideburns: yes (68%), straight hair: no (29%), wavy hair: no, wearing earrings: no (48%), wearing hat: yes (20%), wearing lipstick: no (97%), wearing necklace: no (92%), wearing necktie: no (15%), yaw: -2.34, young: yes (39%), chin size: large, color background: 202b2d (0%), color eyes: 33241e (54%), color hair: 6e6146 (25%), color skin: efd271, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (25%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: thick, mouth width: extra small, nose shape: extra straight, nose width: narrow, teeth visible: no,
ArrayOrder:	5,	 DatasetArray:	D5A28, 	5oclock shadow: yes (34%), age: 41 (60%), arched eyebrows: no (53%), attractive: no (76%), bags under eyes: yes (0%), bald: yes (42%), bangs: no, beard: yes (76%), big lips: yes (8%), big nose: yes (43%), black hair: no (31%), blond hair: no, blurry: no (82%), brown hair: no (92%), bushy eyebrows: yes (67%), chubby: yes (17%), double chin: no (29%), expression: neutral, gender: male, glasses: no, goatee: yes (57%), gray hair: no (29%), heavy makeup: no (99%), high cheekbones: no (89%), mouth open: no, mustache: yes (55%), narrow eyes: no (73%), oval face: yes (25%), pale skin: no (56%), pitch: -9.66, pointy nose: no (71%), race: white, receding hairline: yes (29%), rosy cheeks: no, sideburns: yes (35%), straight hair: no (65%), wavy hair: no, wearing earrings: no (55%), wearing hat: yes (26%), wearing lipstick: no, wearing necklace: no, wearing necktie: yes (9%), yaw: -5.2, young: yes (5%), chin size: average, color background: f4fbfc (4%), color beard: 8b6737 (74%), color clothes middle: b4893d (16%), color eyes: 3e3528 (90%), color hair: fbfeac (33%), color skin: ebc26f, eyebrows corners: low, eyebrows position: low, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: average, eyes shape: thin, glasses rim: no, hair beard: thick, hair color type: blond (33%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: heart, head width: extra narrow, mouth corners: low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,
ArrayOrder:	GT,	 DatasetArray:	D5A28, 	5oclock shadow: yes (50%), age: 16 (60%), arched eyebrows: no (49%), attractive: no (71%), bags under eyes: no (1%), bald: no (23%), bangs: no, beard: yes (75%), big lips: yes (23%), big nose: yes (20%), black hair: yes (35%), blond hair: no, blurry: no (60%), brown hair: no (77%), bushy eyebrows: yes, chubby: no (8%), double chin: no (56%), expression: neutral, gender: male (95%), glasses: no, goatee: yes (57%), gray hair: no, heavy makeup: no (88%), high cheekbones: no (54%), mouth open: no (82%), mustache: yes (51%), narrow eyes: no (13%), oval face: yes (19%), pale skin: no, pitch: -10.52, pointy nose: no (89%), race: black (88%), receding hairline: no (32%), rosy cheeks: no, sideburns: yes (39%), straight hair: no (16%), wavy hair: no, wearing earrings: no (50%), wearing hat: yes (36%), wearing lipstick: no (97%), wearing necklace: no (90%), wearing necktie: no (26%), yaw: -3.38, young: yes (63%), chin size: extra large, color background: f6fdfe (5%), color beard: 895b3c (64%), color clothes middle: bd6e40 (20%), color eyes: 412513 (64%), color hair: 9e8458 (49%), color skin: efb26c, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: round, glasses rim: no, hair beard: thick, hair color type: blond (49%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: average, mouth corners: extra low, mouth height: thick, mouth width: small, nose shape: extra straight, nose width: wide, teeth visible: no,
ArrayOrder:	IT,	 DatasetArray:	D5A28, 	5oclock shadow: yes (15%), age: 27 (60%), arched eyebrows: no (40%), attractive: no, bags under eyes: no (29%), bald: no (7%), bangs: no, beard: yes (44%), big lips: yes (56%), big nose: yes (40%), black hair: yes (40%), blond hair: no, blurry: no (59%), brown hair: no (92%), bushy eyebrows: yes, chubby: yes (25%), double chin: no (33%), expression: neutral, gender: male (91%), glasses: no, goatee: yes (32%), gray hair: no (97%), heavy makeup: no (88%), high cheekbones: no (45%), mouth open: no (50%), mustache: yes (34%), narrow eyes: no (56%), oval face: yes (40%), pale skin: no, pitch: -10.17, pointy nose: no, race: hispanic (94%), receding hairline: no (5%), rosy cheeks: no (93%), sideburns: yes (0%), straight hair: no (62%), wavy hair: no, wearing earrings: no (15%), wearing hat: yes (53%), wearing lipstick: no, wearing necklace: no (67%), wearing necktie: no (45%), yaw: 0.88, young: yes (63%), chin size: extra large, color beard: 583b32 (86%), color clothes middle: 59392a (29%), color eyes: 2f2322 (84%), color hair: 8c7161 (19%), color mustache: 7b4839 (54%), color skin: cb7e5f (76%), eyebrows corners: extra low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: extra low, eyes shape: round, glasses rim: no, hair beard: thick, hair color type: brown light (19%), hair forehead: no, hair length: none, hair mustache: thick, hair sides: very thin, hair top: very short, head shape: extra rect, head width: narrow, mouth corners: extra low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: extra narrow, teeth visible: no,
