,,,5oclock shadow,,age,,arched eyebrows,,attractive,,bags under eyes,,bald,,bangs,,beard,,big lips,,big nose,,black hair,,blond hair,,blurry,,brown hair ,,bushy eyebrows,,chubby,,double chin,,expression,,gender ,,glasses ,,goatee,,gray hair ,,heavy makeup,,high cheekbones,,mouth open,,mustache,,narrow eyes,,oval face,,pale skin,,pitch,pointy nose,,race,receding hairline,,rosy cheeks,,sideburns,,straight hair,,wavy hair,,wearing earrings,,wearing hat,,wearing lipstick ,,wearing necklace,,wearing necktie,,yaw,young,,chin size,color beard ,,color background ,,color clothes middle,,color clothes sides,,color eyes,,color hair,,color mustache ,,color skin,,eyebrows corners,eyebrows position ,eyebrows size,eyes corners,eyes distance ,eyes position ,eyes shape,glasses rim,hair beard,hair color type,,hair forehead,hair length,hair mustache,hair sides,hair top,head shape,head width ,mouth corners,mouth height,mouth width,nose shape,nose width,teeth visible 
"5oclock shadow: no, age: 18 (60%), arched eyebrows: yes (69%), attractive: yes (33%), bags under eyes: no (62%), bald: no (89%), bangs: no, beard: no, big lips: yes (4%), big nose: no (49%), black hair: yes (82%), blond hair: no, blurry: no, brown hair: no (67%), bushy eyebrows: yes (82%), chubby: no (65%), double chin: no, expression: neutral, gender: female (92%), glasses: no, goatee: no (91%), gray hair: no, heavy makeup: yes (45%), high cheekbones: no (67%), mouth open: no, mustache: no (91%), narrow eyes: no (47%), oval face: yes (49%), pale skin: no (50%), pitch: -9.2, pointy nose: no (21%), race: white, receding hairline: no (12%), rosy cheeks: no (80%), sideburns: no, straight hair: yes (32%), wavy hair: no (39%), wearing earrings: yes (16%), wearing hat: no, wearing lipstick: yes (61%), wearing necklace: no (16%), wearing necktie: no (91%), yaw: 2.66, young: yes, chin size: extra small, color clothes middle: fefef3 (25%), color eyes: 70513c (47%), color hair: 1e0f02 (56%), color skin: ab673e, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (56%), hair forehead: no, hair length: long, hair mustache: none, hair sides: average, hair top: short, head shape: rect, head width: average, mouth corners: average, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: narrow, teeth visible: no,",GT,D1A10,0,999,18,60,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,D35A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (51%), age: 24 (60%), arched eyebrows: no (14%), attractive: yes (32%), bags under eyes: no, bald: no (67%), bangs: no (94%), beard: no (85%), big lips: no (59%), big nose: no (60%), black hair: no (90%), blond hair: no (49%), blurry: no, brown hair: yes (33%), bushy eyebrows: yes (28%), chubby: no (79%), double chin: no (97%), expression: neutral (80%), gender: male (27%), glasses: no, goatee: no, gray hair: no (80%), heavy makeup: no (75%), high cheekbones: no, mouth open: no (89%), mustache: no (99%), narrow eyes: no, oval face: yes (81%), pale skin: yes (19%), pitch: -9.76, pointy nose: no (32%), race: white, receding hairline: no (20%), rosy cheeks: no (95%), sideburns: no, straight hair: yes (55%), wavy hair: no (99%), wearing earrings: no (35%), wearing hat: no (95%), wearing lipstick: no (55%), wearing necklace: no (84%), wearing necktie: no (13%), yaw: 0.87, young: yes (87%), chin size: small, color clothes middle: fff7fe (44%), color hair: 7e563e (90%), color skin: d29799, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: far, eyes position: high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown light (90%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: extra rect, head width: extra narrow, mouth corners: low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",1,D37A1,0,51,24,60,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: yes (11%), age: 17 (60%), arched eyebrows: no (83%), attractive: no (54%), bags under eyes: no (39%), bald: yes (10%), bangs: no, beard: no (32%), big lips: no (82%), big nose: no (1%), black hair: no (34%), blond hair: no, blurry: no (85%), brown hair: no (64%), bushy eyebrows: no (34%), chubby: no (12%), double chin: no (14%), expression: neutral (95%), gender: male, glasses: no, goatee: no (81%), gray hair: no (2%), heavy makeup: no, high cheekbones: no (98%), mouth open: no (77%), mustache: no (54%), narrow eyes: no, oval face: yes (29%), pale skin: no (50%), pitch: -8.47, pointy nose: no (3%), race: white, receding hairline: yes (51%), rosy cheeks: no (73%), sideburns: no (91%), straight hair: yes (14%), wavy hair: no, wearing earrings: no (84%), wearing hat: no (81%), wearing lipstick: no, wearing necklace: no, wearing necktie: yes (63%), yaw: 4.77, young: no (36%), chin size: extra small, color clothes middle: fff7fe (40%), color eyes: a1746b (41%), color hair: 8d554c (28%), color skin: c2837b, eyebrows corners: low, eyebrows position: extra high, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: red (28%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: heart, head width: extra narrow, mouth corners: low, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",2,D37A1,1,11,17,60,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (17%), age: 19 (60%), arched eyebrows: no (82%), attractive: no (37%), bags under eyes: no (83%), bald: no (41%), bangs: no, beard: no (57%), big lips: no, big nose: no (67%), black hair: no (60%), blond hair: no (98%), blurry: no (44%), brown hair: yes (41%), bushy eyebrows: no (47%), chubby: no (46%), double chin: no (66%), expression: neutral (84%), gender: male (82%), glasses: no, goatee: no (99%), gray hair: no (56%), heavy makeup: no, high cheekbones: no, mouth open: no (75%), mustache: no (89%), narrow eyes: no, oval face: yes (79%), pale skin: no (46%), pitch: -10, pointy nose: no (70%), race: white, receding hairline: yes (5%), rosy cheeks: no, sideburns: no, straight hair: yes (57%), wavy hair: no, wearing earrings: no (82%), wearing hat: no, wearing lipstick: no, wearing necklace: no, wearing necktie: yes (26%), yaw: -3.91, young: yes (24%), chin size: extra large, color clothes middle: fbfcf4 (25%), color eyes: 6c4e5b (54%), color hair: 65432c (94%), color skin: bd7b70, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: close, eyes position: average, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown light (94%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: average, head width: extra narrow, mouth corners: extra low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: average, teeth visible: no,",3,D37A1,0,17,19,60,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (99%), age: 12 (60%), arched eyebrows: no (68%), attractive: yes (18%), bags under eyes: no, bald: no (79%), bangs: no (67%), beard: no, big lips: no (57%), big nose: no, black hair: no (79%), blond hair: no (79%), blurry: no (63%), brown hair: yes (72%), bushy eyebrows: no (60%), chubby: no (88%), double chin: no, expression: neutral (88%), gender: female (24%), glasses: no, goatee: no, gray hair: no (94%), heavy makeup: no (65%), high cheekbones: no (89%), mouth open: no (72%), mustache: no, narrow eyes: no, oval face: yes (66%), pale skin: yes (24%), pitch: -9.79, pointy nose: no (55%), race: white, receding hairline: no (42%), rosy cheeks: no, sideburns: no, straight hair: yes (59%), wavy hair: no (82%), wearing earrings: no (39%), wearing hat: no, wearing lipstick: no (30%), wearing necklace: no (73%), wearing necktie: no (45%), yaw: 5.11, young: yes (81%), chin size: small, color clothes middle: f6fdfe (37%), color hair: 66514b (90%), color skin: cda999, eyebrows corners: low, eyebrows position: low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown light (90%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: average, head width: narrow, mouth corners: average, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: yes,",4,D37A1,0,99,12,60,0,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: yes (7%), age: 17 (60%), arched eyebrows: no (57%), attractive: yes (16%), bags under eyes: no (57%), bald: no (97%), bangs: no, beard: no (68%), big lips: no (58%), big nose: no (45%), black hair: no (36%), blond hair: no (92%), blurry: no (91%), brown hair: yes (40%), bushy eyebrows: no (18%), chubby: no (90%), double chin: no (88%), expression: neutral (91%), gender: male (86%), glasses: no, goatee: no, gray hair: no (96%), heavy makeup: no, high cheekbones: no (98%), mouth open: no (95%), mustache: no, narrow eyes: no, oval face: yes (23%), pale skin: no (18%), pitch: -8.39, pointy nose: no (15%), race: white, receding hairline: no (37%), rosy cheeks: no (86%), sideburns: no, straight hair: yes (65%), wavy hair: no (82%), wearing earrings: no (71%), wearing hat: no, wearing lipstick: no (94%), wearing necklace: no (92%), wearing necktie: yes (17%), yaw: 4.71, young: yes (59%), chin size: small, color background: 646461 (1%), color eyes: 502d27 (47%), color hair: 562a1a (88%), color skin: d6887c, eyebrows corners: average, eyebrows position: high, eyebrows size: extra thin, eyes corners: low, eyes distance: far, eyes position: extra high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown light (88%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: average, head width: extra narrow, mouth corners: average, mouth height: extra thin, mouth width: small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",5,D37A1,1,7,17,60,0,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (38%), age: 22 (60%), arched eyebrows: no (69%), attractive: no (59%), bags under eyes: no (30%), bald: yes (10%), bangs: no, beard: no (64%), big lips: no (66%), big nose: no (1%), black hair: yes (25%), blond hair: no, blurry: no (43%), brown hair: no (80%), bushy eyebrows: no (74%), chubby: yes (5%), double chin: no (11%), expression: neutral (84%), gender: male (80%), glasses: no, goatee: no (98%), gray hair: no (18%), heavy makeup: no, high cheekbones: no (73%), mouth open: no (88%), mustache: no (72%), narrow eyes: no, oval face: yes (38%), pale skin: no (31%), pitch: -7.16, pointy nose: no (64%), race: white, receding hairline: yes (78%), rosy cheeks: no, sideburns: no, straight hair: yes (41%), wavy hair: no, wearing earrings: no (77%), wearing hat: no, wearing lipstick: no (95%), wearing necklace: no, wearing necktie: yes (53%), yaw: 25.01, young: no (26%), chin size: extra small, color clothes middle: fefff7 (40%), color eyes: 885d58 (85%), color hair: 7f6f68 (59%), color skin: ca817c, eyebrows corners: average, eyebrows position: low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: average, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (59%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: heart, head width: narrow, mouth corners: average, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",GT,D37A1,0,38,22,60,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: yes (17%), age: 26 (60%), arched eyebrows: no (46%), attractive: no (60%), bags under eyes: no (57%), bald: no (13%), bangs: no, beard: no (14%), big lips: no (57%), big nose: no (22%), black hair: yes (25%), blond hair: no, blurry: no (45%), brown hair: no, bushy eyebrows: yes (11%), chubby: no (31%), double chin: no (44%), expression: neutral (97%), gender: male, glasses: no, goatee: no (54%), gray hair: no (57%), heavy makeup: no (99%), high cheekbones: no (99%), mouth open: no (76%), mustache: no (42%), narrow eyes: no (66%), oval face: yes (27%), pale skin: no (53%), pitch: -9.48, pointy nose: no (25%), race: white, receding hairline: yes (21%), rosy cheeks: no (89%), sideburns: no (72%), straight hair: no (19%), wavy hair: no, wearing earrings: no (66%), wearing hat: no (8%), wearing lipstick: no, wearing necklace: no, wearing necktie: yes (17%), yaw: 2.38, young: yes (23%), chin size: extra large, color hair: 331e12 (56%), color skin: d09c8c, eyebrows corners: extra low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: extra close, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (56%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: rect, head width: extra narrow, mouth corners: extra low, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: average, teeth visible: yes,",IT,D37A1,1,17,26,60,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (26%), age: 19 (60%), arched eyebrows: no, attractive: no (21%), bags under eyes: no (10%), bald: no (54%), bangs: no (41%), beard: no (44%), big lips: no (54%), big nose: no (21%), black hair: yes (60%), blond hair: no (92%), blurry: no (38%), brown hair: no (88%), bushy eyebrows: no (40%), chubby: no (67%), double chin: no (79%), expression: neutral (94%), gender: male (89%), glasses: no, goatee: no (91%), gray hair: no (67%), heavy makeup: no (98%), high cheekbones: no (78%), mouth open: no (72%), mustache: no (65%), narrow eyes: no (67%), oval face: no (0%), pale skin: yes (66%), pitch: -9.91, pointy nose: no (69%), race: white, receding hairline: no (30%), rosy cheeks: no, sideburns: no (99%), straight hair: yes (51%), wavy hair: no, wearing earrings: no, wearing hat: no (88%), wearing lipstick: no (91%), wearing necklace: no, wearing necktie: yes (21%), yaw: 1.71, young: yes (26%), chin size: extra large, eyebrows corners: average, eyebrows position: extra high, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: extra high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (0%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: rect, head width: extra narrow, mouth corners: low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: average, teeth visible: no,",1,D37A2,0,26,19,60,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
